L -1172.5651, 845.7032, -47.9102,  -1183.4401, 831.9764, -46.4337,  255, 0, 249
L 4070.2256, -2421.2310, -102.7390,  4067.2659, -2412.2947, -103.4695,  0, 0, 0
L 4067.2659, -2412.2947, -103.4695,  4060.5977, -2413.8672, -104.1085,  0, 0, 0
L 4060.5977, -2413.8672, -104.1085,  4057.8804, -2418.3882, -104.4243,  0, 0, 0
L 4057.8804, -2418.3882, -104.4243,  4057.2654, -2425.4556, -104.4702,  0, 0, 0
L 4057.2654, -2425.4556, -104.4702,  4061.6414, -2427.9314, -104.1406,  0, 0, 0
L 4061.6414, -2427.9314, -104.1406,  4069.6521, -2427.9805, -103.4792,  0, 0, 0
L 4069.6521, -2427.9805, -103.4792,  4070.2256, -2421.2310, -103.5198,  0, 0, 0
L 7076.3838, -2039.4153, -63.2177,  7076.7852, -2000.4374, -63.2177,  255, 0, 255
L 3879.2505, -4256.9805, -100.8739,  3883.9163, -4260.3135, -97.7489,  0, 0, 0
L 3870.7786, -4250.8770, -100.8739,  3879.2505, -4256.9805, -100.8739,  0, 0, 0
L 3869.8396, -4250.5215, -100.8739,  3870.7786, -4250.8770, -100.8739,  0, 0, 0
L 3756.3455, -4271.1143, -100.8739,  3869.8396, -4250.5215, -100.8739,  0, 0, 0
L 3637.2771, -4255.6768, -100.8739,  3756.3455, -4271.1143, -100.8739,  0, 0, 0
L 3488.9751, -4286.3604, -100.8739,  3637.2771, -4255.6768, -100.8739,  0, 0, 0
L 3487.6436, -4286.5518, -100.8739,  3488.9751, -4286.3604, -100.8739,  0, 0, 0
L 3486.4351, -4287.1934, -100.8739,  3487.6436, -4286.5518, -100.8739,  0, 0, 0
L 3430.7073, -4358.1343, -100.8739,  3486.4351, -4287.1934, -100.8739,  0, 0, 0
L 3429.7725, -4359.1309, -100.8739,  3430.7073, -4358.1343, -100.8739,  0, 0, 0
L 3429.3489, -4361.8477, -100.8739,  3429.7725, -4359.1309, -100.8739,  0, 0, 0
L 3439.4231, -4489.2051, -100.8739,  3429.3489, -4361.8477, -100.8739,  0, 0, 0
L 3448.2266, -4527.3267, -100.8739,  3439.4231, -4489.2051, -100.8739,  0, 0, 0
L 3448.6060, -4538.1221, -100.8739,  3448.2266, -4527.3267, -100.8739,  0, 0, 0
L 3451.6370, -4555.2896, -100.8739,  3448.6060, -4538.1221, -100.8739,  0, 0, 0
L 3455.1814, -4557.8213, -100.8739,  3451.6370, -4555.2896, -100.8739,  0, 0, 0
L 3456.4375, -4558.3755, -100.8739,  3455.1814, -4557.8213, -100.8739,  0, 0, 0
L 3539.3013, -4542.8667, -100.8739,  3456.4375, -4558.3755, -100.8739,  0, 0, 0
L 3540.4656, -4542.2310, -100.8739,  3539.3013, -4542.8667, -100.8739,  0, 0, 0
L 3581.2095, -4491.2769, -100.8739,  3540.4656, -4542.2310, -100.8739,  0, 0, 0
L 3666.8533, -4501.3389, -100.8739,  3581.2095, -4491.2769, -100.8739,  0, 0, 0
L 3670.7339, -4551.5601, -100.8739,  3666.8533, -4501.3389, -100.8739,  0, 0, 0
L 3671.3240, -4561.9434, -100.8739,  3666.8533, -4501.3389, -100.8739,  0, 0, 0
L 3671.9219, -4567.3262, -100.8739,  3671.3240, -4561.9434, -100.8739,  0, 0, 0
L 3673.4507, -4571.1475, -97.7489,  3671.9219, -4567.3262, -100.8739,  0, 0, 0
L 3693.6299, -4620.5762, -100.8739,  3673.4507, -4571.1475, -97.7489,  0, 0, 0
L 3760.8003, -4635.6797, -100.8739,  3693.6299, -4620.5762, -100.8739,  0, 0, 0
L 3822.2754, -4661.3423, -100.8739,  3760.8003, -4635.6797, -100.8739,  0, 0, 0
