P 730.5140, 1266.6969, -45.9979,  0, 0, 0,  1,  Frog_Trap
P 697.8609, 617.3047, 32.4339,  0, 0, 0,  1,  Frog_Trap
P 767.3442, 436.7796, 24.6502,  0, 0, 0,  1,  Frog_Trap
P 663.5223, 1056.7568, 1.5447,  0, 0, 0,  1,  Frog_Trap
P 730.1604, 854.9805, 35.4772,  0, 0, 0,  1,  Frog_Trap
P 815.2406, -93.7262, 36.6118,  0, 0, 0,  3,  T
P 764.9593, -120.9780, 33.7049,  0, 0, 0,  3,  T
P 514.5507, -166.1100, 36.6360,  0, 127, 0,  3,  T
P 317.7019, -118.9616, 33.7068,  0, 0, 0,  3,  T
P 215.8403, 197.1336, 10.8396,  0, 0, 0,  3,  T
P -355.4427, 425.4925, 13.3606,  0, 0, 0,  3,  T
P -614.1879, 266.9678, 10.2349,  0, 0, 0,  3,  T
P -529.6615, 463.4463, 12.4044,  0, 127, 0,  3,  T
P -185.1408, 888.2319, 9.6530,  0, 0, 0,  3,  T
P -10.2768, 1259.9347, -25.1829,  0, 127, 0,  3,  T
P -462.9449, 1368.1805, -43.7727,  0, 127, 0,  3,  T
P 448.3011, 1382.4473, -42.3860,  0, 0, 0,  3,  T
P 735.1237, 1399.4296, -45.5683,  0, 0, 0,  3,  T
P 575.3835, 849.4310, 33.5084,  0, 127, 0,  3,  T
P 944.9420, 24.7134, 33.8720,  0, 127, 0,  3,  T
