P -0.3225, -749.2199, -0.3258,  240, 0, 0,  2,  Zarek*
P 471.9379, -271.6145, 684.4170,  240, 0, 0,  2,  Mirala*
P 289.8001, -349.9114, -1.2277,  240, 0, 0,  2,  tool
P -71.4640, -401.4859, 0.3429,  240, 0, 0,  2,  tool
P -29.5180, -468.5677, -0.0332,  240, 0, 0,  2,  tool
P 7.8296, -779.8203, 871.6213,  240, 0, 0,  2,  nimbus
P 2.8390, -69.9829, 874.0146,  240, 0, 0,  2,  nimbus
P 121.3486, -253.5568, 949.2717,  240, 0, 0,  2,  nimbus
P 50.1966, -338.5472, 1467.4186,  240, 0, 0,  2,  crusher
P 52.2090, -482.4349, 1467.4601,  240, 0, 0,  2,  crusher
P -237.3328, -348.9063, 1466.6570,  240, 0, 0,  2,  crusher
P -244.5584, -390.4245, 546.4948,  240, 0, 0,  2,  skymarshal
P -182.3139, -625.8016, 546.4911,  240, 0, 0,  2,  skymarshal
P 179.2796, -622.1252, 545.0663,  240, 0, 0,  2,  skymarshal
P 382.5978, -369.2375, 273.0034,  240, 0, 0,  2,  smasher
P 313.2185, -217.2484, 279.8423,  240, 0, 0,  2,  smasher
P -185.6461, -316.7337, 278.4283,  240, 0, 0,  2,  smasher
P -172.9083, -579.3408, 1154.7339,  240, 0, 0,  2,  overwatch
P 120.8580, -573.2053, 1154.7388,  240, 0, 0,  2,  overwatch
P -16.7222, -183.5983, 1154.8008,  240, 0, 0,  2,  overwatch
P 218.6175, -558.7990, 853.8960,  240, 0, 0,  2,  breaker
P 225.6059, -272.0025, 856.1917,  240, 0, 0,  2,  breaker
P 234.4376, -413.8912, 854.7864,  240, 0, 0,  2,  breaker
