L 1299.6216, -1351.9552, 87.3760,  1295.7948, -1344.6327, 87.9290,  100, 50, 0
L 1270.7670, -1369.2997, 88.8314,  1299.6216, -1351.9552, 87.3760,  100, 50, 0
L 1253.4745, -1341.8987, 90.5322,  1270.7670, -1369.2997, 88.8314,  100, 50, 0
L 1284.3821, -1325.5918, 89.7300,  1253.4745, -1341.8987, 90.5322,  100, 50, 0
L 1288.2201, -1332.7000, 89.1642,  1284.3821, -1325.5918, 89.7300,  100, 50, 0
L 1310.8495, -1363.5377, 87.3760,  1317.8733, -1369.9767, 87.3760,  100, 50, 0
L 1288.1949, -1385.1674, 87.3760,  1310.8495, -1363.5377, 87.3760,  100, 50, 0
L 1309.9839, -1408.8766, 87.3760,  1288.1949, -1385.1674, 87.3760,  100, 50, 0
L 1333.2618, -1387.4264, 87.3760,  1309.9839, -1408.8766, 87.3760,  100, 50, 0
L 1327.7646, -1380.8903, 87.3760,  1333.2618, -1387.4264, 87.3760,  100, 50, 0
L 1356.4182, -1402.9052, 87.3760,  1365.2582, -1400.8821, 87.3760,  100, 50, 0
L 1365.3958, -1453.4946, 87.3760,  1356.4182, -1402.9052, 87.3760,  100, 50, 0
L 1397.6680, -1447.1549, 87.3760,  1365.3958, -1453.4946, 87.3760,  100, 50, 0
L 1387.4059, -1397.1183, 87.3760,  1397.6680, -1447.1549, 87.3760,  100, 50, 0
L 1379.7681, -1398.3643, 87.3760,  1387.4059, -1397.1183, 87.3760,  100, 50, 0
L -938.9927, -1808.5247, 203.7164,  -1587.1439, -1788.3335, 204.7374,  0, 125, 0
L -1587.1439, -1788.3335, 204.7374,  -1790.1908, -1400.9712, 203.4405,  0, 125, 0
L -1790.1908, -1400.9712, 203.4405,  -1852.7175, -684.8282, 254.3487,  0, 125, 0
L -1852.7175, -684.8282, 254.3487,  -1886.7710, -545.5510, 252.9413,  0, 125, 0
L -1886.7710, -545.5510, 252.9413,  -1968.5927, -198.2587, 121.4715,  0, 125, 0
L -1968.5927, -198.2587, 121.4715,  -1927.9611, -171.9780, 109.9333,  64, 64, 64
L -1927.9611, -171.9780, 109.9333,  -1921.6730, -144.7980, 102.7010,  64, 64, 64
L -1921.6730, -144.7980, 102.7010,  -1929.7034, -116.6144, 94.4972,  64, 64, 64
L -1929.7034, -116.6144, 94.4972,  -1953.2687, -95.5777, 91.2163,  64, 64, 64
L -1953.2687, -95.5777, 91.2163,  -1976.6250, -89.8372, 90.3183,  64, 64, 64
L -1976.6250, -89.8372, 90.3183,  -1976.6250, -23.2197, 85.5010,  64, 64, 64
L -1976.6250, -23.2197, 85.5010,  -2049.3625, -23.6183, 86.6260,  64, 64, 64
L -2049.3625, -23.6183, 86.6260,  -2049.3733, -97.1250, 86.6260,  64, 64, 64
L -2049.3733, -97.1250, 86.6260,  -2240.6248, -97.1250, 86.6260,  64, 64, 64
L -2149.1638, 94.1250, 86.6260,  -2049.3750, 94.1250, 86.6260,  64, 64, 64
L -2049.3750, 94.1250, 86.6260,  -2048.9744, 20.1250, 86.6260,  64, 64, 64
L -2048.9744, 20.1250, 86.6260,  -1976.6250, 20.1356, 85.5010,  64, 64, 64
L -1976.6250, 20.1356, 85.5010,  -1976.6215, 59.5882, 85.5010,  64, 64, 64
L -1976.6215, 59.5882, 85.5010,  -1948.4729, 67.2574, 85.5010,  64, 64, 64
