P 624.4193, -104.3806, 183.9696,  127, 0, 0,  2,  Spirits_of_Bravery
P -628.5543, 661.4156, 59.4686,  127, 0, 0,  2,  Spirits_of_Cunning
P 396.4569, -847.6259, 185.7744,  127, 0, 0,  2,  Spirits_of_Strengh
P -251.6990, 425.8690, 56.7817,  0, 0, 0,  2,  Mushrooms_People
P 459.0000, 678.0000, 63.6197,  0, 0, 0,  2,  succor
P -136.1202, -646.4034, 184.2838,  0, 0, 127,  2,  Ralion*_/calm
P -109.9350, -612.1616, 183.7958,  0, 0, 127,  2,  Zuura_/dance
P -123.2758, -393.2918, 183.1150,  0, 0, 127,  2,  Linola_/wave
P -115.8789, -377.5450, 184.9944,  0, 0, 127,  2,  Mynosa_/bow
P 53.1300, -534.3083, 181.6648,  0, 0, 127,  2,  Veeras_/pat
P -33.7331, -394.1809, 183.1057,  0, 0, 127,  2,  Boyo_/hug
P -66.8559, -467.1589, 185.2290,  0, 0, 127,  2,  Airella*_/comfort
P 482.4082, -683.8840, 187.3685,  0, 0, 0,  2,  Spiders
P 524.1525, -19.0648, 184.5533,  0, 0, 0,  2,  Living_Flowers
P -601.2921, -361.9036, 48.3674,  0, 0, 0,  2,  Root_Creatures
P -417.5652, 243.2295, 43.6950,  0, 0, 0,  2,  Nematodes
P -679.4388, -400.8892, 54.6105,  0, 0, 0,  2,  np
P -503.9075, -124.7788, 49.4543,  0, 0, 0,  2,  np
P -795.2010, 325.3600, 70.8773,  0, 0, 0,  2,  np
P -603.4202, 356.3134, 47.7815,  0, 0, 0,  2,  np
P -509.4030, 611.3949, 48.2819,  0, 0, 0,  2,  np
P -243.8485, 337.8990, 54.1077,  0, 0, 0,  2,  np
P -202.2067, 233.8600, 48.8006,  0, 0, 0,  2,  np
P 69.9389, 73.2844, 179.4071,  0, 0, 0,  2,  np
P 528.3134, -161.3564, 183.2641,  0, 0, 0,  2,  np
P 499.3229, -418.4893, 182.2178,  0, 0, 0,  2,  np
P -285.8401, 108.4342, 52.2447,  0, 0, 0,  2,  np
P -602.4927, 95.2382, 51.3130,  127, 0, 0,  2,  C
P -669.9855, 405.8127, 49.9061,  127, 0, 0,  2,  C
P -539.5978, 408.2221, 49.6058,  127, 0, 0,  2,  C
P -358.6644, 103.5734, 49.4065,  127, 0, 0,  2,  C
P 8.3238, -431.1027, 183.4034,  0, 0, 0,  2,  np
P 440.2715, -528.1131, 185.7119,  127, 0, 0,  2,  S
P 532.4464, -547.9106, 182.9721,  127, 0, 0,  2,  S
P 381.7350, -197.4275, 181.2906,  127, 0, 0,  2,  B
P 459.4651, -78.8435, 182.3402,  127, 0, 0,  2,  B
P 245.3386, 58.2340, 184.2460,  127, 0, 0,  2,  B
P 413.7133, -743.4800, 181.7286,  127, 0, 0,  2,  S
P -699.6852, 135.6201, 49.6229,  127, 0, 0,  2,  C
P -687.1946, 116.9274, 49.7381,  127, 0, 0,  2,  C
P 555.4930, -668.1154, 193.9208,  127, 0, 0,  2,  S
P 239.7067, -719.1340, 197.1716,  127, 0, 0,  2,  S
P -688.9655, 269.4042, 50.9127,  127, 0, 0,  2,  C
P 300.4337, -724.4477, 183.2747,  127, 0, 0,  2,  S
P 269.2220, -622.4688, 177.7980,  127, 0, 0,  2,  S
