P 342.8082, -27.6737, 189.1365,  0, 0, 0,  1,  Supply
P 324.3304, 123.8712, 189.1365,  0, 0, 0,  1,  Supply
P 10.6815, -127.8870, 99.1387,  0, 0, 0,  1,  Supply
P 163.4712, -128.3201, 99.1376,  0, 0, 0,  1,  Supply
P 52.9247, 50.4254, 99.1366,  0, 0, 0,  1,  Supply
P 403.9748, 32.2590, 109.1337,  0, 0, 0,  1,  Supply
P 360.5950, -41.4634, 139.1394,  0, 0, 0,  1,  Supply
P 368.9787, -3.3220, 149.1365,  0, 0, 0,  1,  Supply
P 183.7837, 118.2720, 149.1385,  0, 0, 0,  1,  Supply
P 330.3992, 32.5880, 231.6976,  240, 240, 0,  2,  7
P 134.7650, 43.7719, 231.4182,  240, 240, 0,  2,  7
P 134.3573, 52.9200, 191.6073,  240, 240, 0,  2,  6
P 347.3512, 42.8496, 191.6989,  240, 240, 0,  2,  6
P 274.2277, 156.1839, 111.3948,  0, 127, 0,  2,  4
P 412.9603, -51.8059, 111.3919,  0, 127, 0,  2,  4
P 114.1848, -13.2606, 152.2401,  0, 240, 240,  2,  5
P 360.9757, 53.9360, 151.5737,  0, 240, 240,  2,  5
P 274.5192, 167.1451, 43.6366,  240, 127, 0,  2,  3
P 320.4309, -138.4316, 44.2170,  240, 127, 0,  2,  3
P 136.3456, 42.4720, 264.4520,  0, 0, 240,  2,  8
P 328.5855, 34.7950, 263.4211,  0, 0, 240,  2,  8
P -94.7536, -42.9114, 2.7172,  240, 0, 120,  2,  2
P -93.5775, 139.6880, 2.5301,  240, 0, 120,  2,  2
P -150.0000, 240.0000, 1.4313,  0, 0, 0,  2,  1st_Floor
P -150.0000, 275.0000, 1.4313,  240, 0, 120,  2,  2nd_Floor
P -150.0000, 310.0000, 1.4313,  240, 127, 0,  2,  3rd_Floor
P -150.0000, 345.0000, 1.4313,  0, 127, 0,  2,  4th_Floor
P 250.0000, 240.0000, 1.4313,  0, 240, 240,  2,  5th_Floor
P 250.0000, 275.0000, 1.4313,  240, 240, 0,  2,  6th_Floor
P 250.0000, 310.0000, 1.4313,  240, 240, 0,  2,  7th_Floor
P 250.0000, 345.0000, 1.4313,  0, 0, 240,  2,  8th_Floor
