P -66.0596, 771.5030, 57.4763,  0, 0, 0,  1,  Small-Sized_Restless_Seashell_(GS)
P -369.6703, 720.5878, 58.0880,  0, 0, 0,  1,  X
P 906.9493, 634.2936, 68.2486,  0, 0, 0,  1,  X
P 1003.3488, 486.6993, 67.5530,  0, 0, 0,  1,  X
P 1385.2526, -241.2007, 65.6045,  0, 0, 0,  1,  X
P 1543.8239, -475.6272, 60.3995,  0, 0, 0,  1,  X
P 1531.1393, -640.7849, 57.4742,  0, 0, 0,  1,  X
P 1284.3987, -724.6633, 59.2685,  0, 0, 0,  1,  X
P 1099.2029, -854.0289, 57.3441,  0, 0, 0,  1,  X
P 1012.4395, -1070.5508, 60.4706,  0, 0, 0,  1,  X
P 1242.3770, -102.3055, 65.7248,  0, 0, 0,  1,  X
P -746.5089, 748.4242, 72.5482,  0, 0, 0,  2,  X
P 874.5007, -657.4975, -54.3317,  0, 0, 0,  2,  Sharks
P -1047.8274, -1677.5215, -58.9903,  0, 0, 0,  2,  Neriad
P -1570.1763, -973.8896, -52.8050,  0, 0, 0,  2,  Mimics
P -1463.5259, -602.6348, -54.4979,  0, 0, 0,  2,  M
P -1711.2809, -894.0649, -54.4978,  0, 0, 0,  2,  M
P -1690.0237, -997.6932, -54.4978,  0, 0, 0,  2,  M
P -1065.0143, -236.8731, -44.9489,  0, 0, 0,  2,  M
P -1686.7190, -1086.1404, -21.6339,  0, 0, 0,  2,  M
P -1453.7310, -1065.4589, -54.1727,  0, 0, 0,  2,  M
P -559.3758, 1061.7223, 293.4441,  0, 0, 0,  2,  Wyverns
P 302.3016, 757.6326, 56.6395,  0, 0, 0,  1,  X
P 496.7404, 708.5349, 56.9929,  0, 0, 0,  1,  X
P 743.9709, 680.5007, 58.6486,  0, 0, 0,  1,  X
P 1084.5497, 338.3631, 62.2750,  0, 0, 0,  1,  X
P 1139.2605, 119.1274, 58.0306,  0, 0, 0,  1,  X
P -895.0000, 939.0000, 316.1249,  0, 0, 0,  1,  X
P -1083.1399, -701.6905, -54.3056,  0, 0, 0,  2,  Sharks
P -1190.2461, -809.8865, -54.3056,  0, 0, 0,  2,  M
P 986.8080, 322.4459, 63.1508,  0, 0, 0,  2,  crack in the ice
P -216.2679, 731.6698, 58.3222,  0, 0, 0,  2,  X
