P -511.0000, -2834.0000, -16.0000,  0, 0, 240,  3,  Uchti
P 9.0000, -3161.0000, -16.0000,  0, 0, 240,  3,  Yhinra
P -170.0000, -3037.0000, -16.0000,  0, 0, 240,  3,  Vonaahsa
P -149.0000, -2603.0000, -16.0000,  0, 0, 240,  3,  Laveng
P 56.0000, -1033.0000, -205.0000,  0, 0, 240,  3,  Iilaria
P 55.0000, -1238.0000, -205.0000,  0, 0, 240,  3,  Shalvo
P -59.0000, -1219.0000, -205.0000,  0, 0, 240,  3,  Ofanso
P -57.0000, -1339.0000, -205.0000,  0, 0, 240,  3,  Novara
P -60.0000, -2202.0000, -85.0000,  0, 0, 240,  3,  Janzio
P -172.0000, -2228.0000, -85.0000,  0, 0, 240,  3,  Arisisi
P 256.0000, -2102.0000, -125.0000,  0, 0, 240,  3,  Jelvan_(event)
