P 4718.3906, -4319.9360, 0.2000,  240, 0, 0,  3,  X
P 4729.8130, -4257.7144, 0.2000,  240, 0, 0,  3,  X
P 4768.1548, -4059.7112, 0.2000,  240, 0, 0,  3,  1
P 4764.5684, -4082.6150, 0.2000,  240, 0, 0,  3,  3
P 4929.4307, -3715.2947, 0.2000,  240, 0, 0,  3,  1
P 4919.9312, -3735.3611, 0.2000,  240, 0, 0,  3,  4
P 4117.4268, -3607.2422, 0.2000,  240, 0, 0,  3,  1
P 4144.8198, -3638.3577, 0.2000,  240, 0, 0,  3,  5
P 4255.8438, -4151.4692, 0.2000,  240, 0, 0,  3,  1
P 4286.3423, -4255.9761, 0.2000,  240, 0, 0,  3,  1*
P 4254.2944, -3905.5271, 0.2000,  240, 0, 0,  3,  1
P 4270.7725, -3895.1548, 0.2000,  240, 0, 0,  3,  6
P 4201.6250, -4301.9253, 0.2000,  240, 0, 0,  3,  1
P 4153.8735, -4383.2354, 0.2000,  240, 0, 0,  3,  2
P 4374.9810, -4464.9268, 0.2000,  240, 0, 0,  3,  2
P 4426.5439, -4381.8013, 0.2000,  240, 0, 0,  3,  1
P 4432.9141, -4376.4194, 0.2000,  240, 0, 0,  3,  7
P 4507.5518, -4158.2642, 0.2000,  240, 0, 0,  3,  1
P 4593.3101, -4154.2559, 0.2000,  240, 0, 0,  3,  1
P 567.8953, -1422.7986, 164.3144,  0, 0, 0,  1,  Gloom_Nightmares
P -51.6495, 1812.9917, -168.4709,  127, 0, 0,  2,  Untel'Dak
P 1051.7516, -638.9008, 118.8182,  127, 0, 0,  2,  The_Wailing_Sister*
P 1309.6521, 1655.2808, 138.3054,  0, 0, 127,  2,  Etumer(Pal1.5)
P 1461.5475, 2996.9568, 168.6736,  127, 0, 0,  3,  X
P 1070.3499, 2661.5481, 171.5660,  127, 0, 0,  3,  X
P 1870.4501, 2662.9932, 168.2533,  127, 0, 0,  3,  X
P -1221.4325, -1525.6244, 215.6783,  0, 127, 0,  3,  T
P -1122.2117, -1373.8074, 208.6754,  0, 127, 0,  3,  T
P -650.7255, -195.2822, 209.8626,  0, 0, 0,  3,  T
P -143.5211, -1739.2549, 19.7344,  0, 0, 127,  2,  Therok
P 1346.5763, 1350.6984, 121.7906,  0, 127, 127,  2,  Priest_of_Nightmares_(25th)
