P 2516.0000, 820.0000, 16.8964,  0, 0, 0,  1,  succor
P -1920.9701, 1680.1476, -306.7586,  127, 64, 0,  2,  Graveyard
P -1277.0499, 1665.2731, -305.0662,  127, 64, 0,  2,  Draconic_Symbol
P -1005.3194, 1875.2317, -309.7348,  0, 0, 0,  2,  Altar
P 2277.8357, 97.7695, -104.2582,  0, 0, 127,  2,  VP_-sarnak_deserter*Gorowyn
P 1481.7493, -2231.0447, -213.0337,  127, 64, 0,  2,  Orb_of_Fire
P -687.7507, 2002.6084, -221.5304,  127, 64, 0,  2,  Southeastern_Skull
P -2612.1143, -1668.8142, -298.0714,  127, 64, 0,  2,  Northeastern_Skull
P -3672.7266, -2321.6665, -258.4034,  127, 64, 0,  2,  Northern_Skull
P -4251.3311, -1575.9718, -210.8897,  127, 64, 0,  2,  Western_Skull
P 3426.7742, 2132.6460, -120.9005,  127, 64, 0,  2,  Orb_of_Luclin
P 755.0950, 1629.3982, -270.2057,  127, 0, 0,  2,  VP_-Ash_Guardian_Tolemak
P 677.1854, -2945.7842, -224.8633,  127, 0, 0,  2,  VP_-Radiant_Overseer_Triluan
P 1896.4564, -3129.1768, -186.0778,  0, 0, 0,  2,  Crestra
P 1530.6089, -2443.2527, -246.7191,  0, 0, 0,  2,  Crestra
P 2454.7183, 813.6922, 6.2201,  0, 0, 0,  2,  Crestra
P 3401.1348, 2051.5806, -145.1509,  0, 0, 0,  2,  Crestra
P -621.0833, 2047.4917, -225.3100,  0, 0, 0,  2,  Crestra
P -1255.9093, 1726.7722, -291.6831,  0, 0, 0,  2,  Crestra
P -2089.4849, -2523.7288, -184.3384,  0, 0, 0,  2,  Crestra
P -2622.1780, -1449.4059, -346.8694,  0, 0, 0,  2,  Crestra
P -3721.0542, -2239.9639, -257.3590,  0, 0, 0,  2,  Crestra
P -4184.8115, -1516.0652, -216.0514,  0, 0, 0,  2,  Crestra
P -4078.6265, 262.4447, -152.4887,  0, 0, 0,  2,  Crestra
P -3461.5535, 1682.5938, -153.3634,  0, 0, 0,  2,  Crestra
P -1975.8700, 2800.9114, -112.7630,  0, 0, 0,  2,  Crestra
P -2127.0481, -2307.2537, -208.9674,  127, 0, 0,  2,  3
P -2084.4766, -2306.0979, -208.3878,  127, 0, 0,  2,  4
P -2003.6469, -2307.5420, -210.5191,  127, 0, 0,  2,  5
P -1973.7400, -2321.8240, -208.8610,  127, 0, 0,  2,  6
P -1990.2760, -2357.3943, -208.4230,  0, 0, 0,  2,  7
P -1906.0963, -2386.3855, -210.6284,  127, 0, 0,  2,  7
P -2219.9224, -2373.7090, -203.9269,  0, 0, 0,  2,  1
P -2187.0818, -2349.3787, -203.5731,  0, 0, 0,  2,  2
P -2144.4790, -2350.9241, -208.4470,  0, 0, 0,  2,  3
P -2110.8643, -2351.3091, -208.2594,  0, 0, 0,  2,  4
P -2064.2808, -2353.5403, -207.2969,  0, 0, 0,  2,  5
P -2026.9739, -2353.5332, -208.5667,  0, 0, 0,  2,  6
P -1968.4727, -2362.5398, -207.5658,  0, 0, 0,  2,  8
P -1927.5901, -2414.7664, -209.1987,  0, 0, 0,  2,  9
P -2221.8313, -2339.0833, -207.2594,  127, 0, 0,  2,  1
P -2181.1836, -2319.5298, -208.1439,  127, 0, 0,  2,  2
P -4557.5361, 369.0663, -194.6245,  0, 0, 0,  2,  roaming_undead*
P -661.4679, 2076.1914, -224.9953,  127, 64, 0,  2,  Eat_Cake
