P 409.1340, -1788.2460, 27.0000,  0, 0, 0,  3,  From_4D
P 409.1340, -1788.2460, 352.0000,  0, 0, 0,  3,  To_1A_(Entrance)
P 369.4630, -1743.7039, 27.0000,  0, 0, 0,  3,  From_4C
P 369.4630, -1743.7039, 352.0000,  0, 0, 0,  3,  To_1A_(Entrance)
P 325.1750, -1882.6121, 27.0000,  100, 0, 255,  3,  From_3B
P 325.1750, -1882.6121, 243.0000,  100, 0, 255,  3,  To_1B
P 369.6549, -1788.1780, 27.0000,  0, 0, 0,  3,  From_4D
P 369.6549, -1788.1780, 352.0000,  0, 0, 0,  3,  To_1A_(Entrance)
P 263.9180, -1830.1190, 27.0000,  127, 0, 0,  3,  To_4D
P 263.9180, -1830.1190, 352.0000,  127, 0, 0,  3,  From_1E
P 357.6832, -1851.9771, 352.0000,  0, 0, 0,  3,  To_1A_(Entrance)
P 214.8545, -1724.5636, 352.0000,  0, 0, 0,  3,  Room_4C
P 165.1550, -1922.8477, 27.0000,  0, 0, 0,  3,  Room_1E
P 431.2543, -1921.8856, 27.0000,  0, 0, 0,  3,  Room_1A
P 409.9873, -1829.6440, 135.0000,  0, 0, 0,  3,  Room_2A
P 429.3312, -1960.3043, 352.0000,  0, 0, 0,  3,  Room_4A
P 389.5611, -1780.5802, 243.0000,  0, 0, 0,  3,  Room_3A
P 326.2884, -1854.9219, 27.0000,  0, 0, 0,  3,  Room_1B
P 322.4480, -1826.5688, 243.0000,  0, 0, 0,  3,  Room_3B
P 258.3177, -1865.9781, 135.0000,  0, 0, 0,  3,  Room_2B
P 217.3051, -1928.2288, 243.0000,  0, 0, 0,  3,  Room_3C
P 346.6610, -1994.4827, 243.0000,  0, 0, 0,  3,  Room_3D
P 222.1315, -2018.5685, 135.0000,  0, 0, 0,  3,  Room_2C
P 312.7520, -1943.2367, 27.0000,  0, 0, 0,  3,  Room_1C
P 253.7173, -2001.7678, 352.0000,  0, 0, 0,  3,  Room_4B
P 314.4304, -1936.2449, 243.0000,  0, 0, 0,  3,  Room_3E
P 178.2982, -1736.4681, 135.0000,  0, 0, 0,  3,  Room_2E
P 317.6877, -1948.5360, 135.0000,  0, 0, 0,  3,  Room_2D
P 230.7430, -1720.6511, 27.0000,  0, 0, 0,  3,  Room_1D
P 279.9979, -1876.5225, 352.0000,  0, 0, 0,  3,  Room_4D
P 232.8300, -1742.9990, 243.0000,  0, 0, 240,  3,  From_2E
P 232.8300, -1742.9990, 135.0000,  0, 0, 240,  3,  To_3E
P 281.1999, -1745.9100, 27.0000,  150, 0, 150,  3,  To_2E
P 281.1999, -1745.9100, 135.0000,  150, 0, 150,  3,  From_1D
P 323.2819, -1743.7219, 27.0000,  100, 0, 255,  3,  From_3E
P 323.2819, -1743.7219, 243.0000,  100, 0, 255,  3,  To_1D
P 219.1200, -2055.5300, 135.0000,  127, 0, 0,  3,  To_4B
P 219.1200, -2055.5300, 352.0000,  127, 0, 0,  3,  From_2C
P 321.1000, -2011.4000, 243.0000,  0, 0, 240,  3,  From_1C
P 321.1000, -2011.4000, 27.0000,  0, 0, 240,  3,  To_3D
P 233.5900, -1967.4800, 27.0000,  100, 0, 255,  3,  From_3C
P 233.5900, -1967.4800, 243.0000,  100, 0, 255,  3,  To_1C
P 277.8899, -1789.6700, 135.0000,  0, 0, 240,  3,  To_3B
P 277.8899, -1789.6700, 243.0000,  0, 0, 240,  3,  From_2A
P 372.4549, -2004.3040, 352.0000,  127, 0, 0,  3,  From_1A
P 372.4549, -2004.3040, 27.0000,  127, 0, 0,  3,  To_4A
P 423.4270, -1879.8030, 135.0000,  150, 0, 150,  3,  From_4A
P 423.4270, -1879.8030, 352.0000,  150, 0, 150,  3,  To_2A
P 369.7900, -1831.1500, 352.0000,  0, 0, 240,  3,  To_3A
P 369.7900, -1831.1500, 243.0000,  0, 0, 240,  3,  From_4A
P 369.7900, -1831.1500, 243.0000,  0, 0, 0,  3,  To_1A_(Entrance)
P 369.7900, -1831.1500, 27.0000,  0, 0, 0,  3,  From_3A
P 325.1600, -1832.8198, 135.0000,  150, 0, 150,  3,  From_1B
P 325.1600, -1832.8198, 27.0000,  150, 0, 150,  3,  To_2B
P 183.5800, -1874.5199, 243.0000,  0, 0, 240,  3,  From_2B
P 183.5800, -1874.5199, 135.0000,  0, 0, 240,  3,  To_3C
P 190.9000, -1788.4990, 243.0000,  0, 0, 0,  3,  To_1A_(Entrance)
P 190.9000, -1788.4990, 27.0000,  0, 0, 0,  3,  From_3C
P 280.6800, -2010.2200, 243.0000,  150, 0, 150,  3,  To_2C
P 280.6800, -2010.2200, 135.0000,  150, 0, 150,  3,  From_3D
P 182.5099, -1969.3599, 243.0000,  0, 0, 240,  3,  From_2C
P 182.5099, -1969.3599, 135.0000,  0, 0, 240,  3,  To_3C
P 365.5600, -1918.1700, 135.0000,  150, 0, 150,  3,  From_4B
P 365.5600, -1918.1700, 352.0000,  150, 0, 150,  3,  To_2D
P 276.9399, -1960.5800, 243.0000,  0, 0, 240,  3,  From_2D
P 276.9399, -1960.5800, 135.0000,  0, 0, 240,  3,  To_3E
P 143.4900, -1743.6240, 27.0000,  100, 0, 255,  3,  From_3E
P 143.4900, -1743.6240, 243.0000,  100, 0, 255,  3,  To_1E
P 143.6890, -1822.3621, 27.0000,  127, 0, 0,  3,  To_4C
P 143.6890, -1822.3621, 352.0000,  127, 0, 0,  3,  From_1E
