P 3330.0000, -3818.0000, 0.0000,  127, 64, 0,  2,  The_Waterfall
P -2033.0000, -476.0000, 0.0000,  127, 64, 0,  2,  Knobbly-Top
P 481.0000, -2018.0000, 0.0000,  127, 64, 0,  2,  Mt._Klaw
P -3284.6211, 3899.3057, -9.9990,  0, 0, 0,  1,  Safe_Camp_Spot
P 1003.2880, -3761.6299, 1169.8019,  127, 64, 0,  2,  Highland_Kobold_Camp
P 645.2490, -3033.1089, 1120.2919,  127, 64, 0,  2,  Graniteback_Ridge
P -3011.1199, -3773.2461, 1194.8521,  127, 64, 0,  2,  Highland_Kobold_Camp
P -2137.2371, 3821.7935, -40.7310,  127, 64, 0,  2,  Savage_Kobold_Camp
P -3307.4971, 4187.8711, -47.1300,  127, 64, 0,  2,  Burly_Kobold_Camp
P -1180.2207, 4790.3560, -46.2580,  127, 64, 0,  2,  Ferocious_Kobold_Camp
P 3424.4141, 4399.4131, -186.6370,  0, 0, 127,  2,  Wejnir_D'Vir
P 3413.9751, 4440.9272, -186.8569,  0, 0, 240,  2,  Cedric_Trallus
P 2725.4185, 635.8179, 358.2100,  127, 64, 0,  2,  Raging_Kobold_Camp
P 3840.6680, -2059.8831, 775.5990,  127, 64, 0,  2,  Spinning_Rocks
P 495.9850, -1349.6000, 1025.7859,  0, 0, 0,  1,  Oven
P 562.5995, -1389.5282, 1025.1232,  0, 0, 0,  1,  Pottery_Wheel
P 594.5118, -1354.1869, 1025.1232,  0, 0, 0,  1,  Forge
P 525.6970, -1353.8040, 1025.1232,  0, 0, 0,  1,  Kiln
P 1741.1377, 551.6600, 622.3841,  0, 0, 127,  2,  Dire_Panda(Brd_1.5)
P -2353.8799, -1881.4806, 793.8306,  127, 0, 0,  2,  Gnashing_Kobold(Ber1.0)
P 3330.2068, -3813.4065, 1248.4755,  127, 0, 0,  2,  The_Spirit_of_Torment(BST1.0)
P 584.4377, -1363.7483, 1026.6803,  0, 0, 127,  2,  Emylie_Steelclaws
P -611.3295, 4222.2520, -26.5202,  240, 127, 0,  3,  RSR
P -529.3860, 3866.0994, -17.9949,  240, 127, 0,  3,  RSR
P 1588.2013, 3295.3362, -6.9250,  240, 127, 0,  3,  RSR
P -1418.2372, 1569.2421, 416.8030,  240, 127, 0,  3,  RSR
P -1981.7378, -383.4748, 948.7723,  240, 127, 0,  3,  RSR
P 3417.1199, 4626.3525, -239.9506,  240, 127, 0,  3,  RSR
P -2193.6226, 2535.8855, 62.5875,  240, 127, 0,  3,  RSR
P -2276.1724, 1665.0403, 282.6288,  240, 127, 0,  3,  RSR
P -2097.6541, 610.7709, 524.2314,  240, 127, 0,  3,  RSR
P 1156.6780, 3384.0706, -8.9560,  240, 127, 0,  3,  RSR
P 3412.8970, 4624.3481, -239.7939,  240, 127, 0,  3,  RSR
P 3472.8621, -333.5325, 496.0019,  240, 127, 0,  3,  RSR
P 2703.7002, 675.3768, 358.1832,  240, 127, 0,  3,  RSR
P -257.4117, 4872.4688, -130.0064,  240, 127, 0,  3,  RSR
P 2397.2122, 3422.4983, 27.0755,  240, 127, 0,  3,  RSR
P 2785.5220, 3078.2227, -55.1585,  240, 127, 0,  3,  RSR
P 1085.5668, 1983.5983, 486.9881,  240, 127, 0,  3,  RSR
P 400.0484, -3232.0513, 1012.8736,  240, 127, 0,  3,  RSR
P 972.9045, -3727.2251, 1169.6248,  240, 127, 0,  3,  RSR
P 2654.5691, -2968.1414, 1062.2461,  240, 127, 0,  3,  RSR
P 512.3553, 2385.4092, 139.4817,  240, 127, 0,  3,  RSR
P 280.0543, 3542.9712, 5.4643,  240, 127, 0,  3,  RSR
P 493.7772, 1754.3517, 199.8590,  240, 127, 0,  3,  RSR
P -1314.5912, -3212.6570, 1066.9268,  240, 127, 0,  3,  RSR
P -27.7143, 4098.0044, -9.8741,  240, 127, 0,  3,  RSR
P -4.1913, 1230.6017, 267.9467,  240, 127, 0,  3,  RSR
P 1114.8213, 3028.5518, -38.4261,  240, 127, 0,  3,  RSR
P 3298.8384, -3784.4336, 1251.2134,  240, 127, 0,  3,  RSR
P 3434.2317, -3453.8765, 1201.7776,  240, 127, 0,  3,  RSR
P -2993.2615, -3768.0010, 1191.4596,  240, 127, 0,  3,  RSR
P 1999.6371, -3206.5115, 1049.5408,  240, 127, 0,  3,  RSR
P -1696.2699, 3058.6504, 8.0903,  240, 127, 0,  3,  RSR
P 3233.7122, 1274.7748, 246.2875,  240, 127, 0,  3,  RSR
P 1447.6808, 2991.6807, 59.6011,  240, 127, 0,  3,  RSR
P 455.3911, 1317.4994, 303.3538,  240, 127, 0,  3,  RSR
P -193.7648, 3491.5447, 6.2647,  240, 127, 0,  3,  RSR
P -1413.8224, 4864.4854, -45.3775,  240, 127, 0,  3,  RSR
P -2881.1055, -2789.6531, 1327.2251,  240, 127, 0,  3,  RSR
P 3084.5923, 3690.5918, -114.1437,  240, 127, 0,  3,  RSR
P 321.4048, -2088.5464, 885.0073,  0, 127, 127,  2,  Mihrr_(26th)
P 1171.2659, -1405.8718, 845.0520,  0, 0, 127,  2,  Ferdrusa_Bo
