P 1097.4091, -1691.3149, 3.125, 240, 0, 0, 1, Trap
P -389.6999, -1581.402, 13.787, 240, 0, 0, 1, Trap
P -680.475, -1416.779, -15.9049, 240, 0, 0, 1, Trap
P -1418.8859, -450.1259, 10.941, 240, 0, 0, 1, Trap
P -539.7859, 1513.8978, 11.9689, 240, 0, 0, 1, Trap
P 331.2749, 1636.66, 0.865, 240, 0, 0, 1, Trap
P 878.629, 772.773, -19.1849, 240, 0, 0, 1, Trap
P 885.854, 1554.5908, 7.4909, 240, 0, 0, 1, Trap
P 1601.4561, 1327.6559, -0.8139, 240, 0, 0, 1, Trap
P 1543.6259, 904.541, 18.477, 240, 0, 0, 1, Trap
P 1422.708, 542.9579, 0.94, 240, 0, 0, 1, Trap
P 1466.499, 200.13, 9.609, 240, 0, 0, 1, Trap
P 1726.4909, -409.425, 3.3969, 240, 0, 0, 1, Trap
P 1612.5429, -724.9239, -7.533, 240, 0, 0, 1, Trap
P 1460.5579, -248.3449, -12.12, 240, 0, 0, 1, Trap
P -881.2459, 602.96, -16.7319, 240, 0, 0, 1, Trap
P -1569.4439, 618.4059, 28.3479, 240, 0, 0, 1, Trap
P -1551.3, -683.6699, 25.98, 240, 0, 0, 1, Trap
P -738.538, -1217.5438, 11.896, 240, 0, 0, 1, Trap
P 455.896, -1201.295, 7.449, 240, 0, 0, 1, Trap
P -1290.2608, -1376.7031, -23.297, 127, 64, 0, 3, Sun_Revenants
P -231.172, 125.636, -19.9355, 0, 0, 127, 2, Scout_Tovi
P 961.5972, -1539.7593, -21.7231, 127, 0, 0, 2, Trembling_Earthquake_Elemental(Mag_Pre-Q)
