P 749.6729, -435.3781, 907.5688,  127, 0, 0,  2,  Melretia_Rewald
P -410.2812, -729.5164, 986.8328,  127, 0, 0,  2,  Erion's_Lightward
P -432.8747, -715.9374, 986.8328,  127, 0, 0,  2,  Erion's_Lightward
P -742.1511, 427.3623, 930.1964,  127, 0, 0,  2,  Anriella's_Lifeward
P 433.7475, 736.2596, 808.1108,  127, 0, 0,  2,  Fal'Kaa's_Shadowward
P 757.6299, -162.8477, 426.3978,  0, 240, 0,  2,  both_on_left
P -1000.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P -1500.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P -467.9298, -797.3727, 986.8332,  127, 0, 0,  2,  Erion_Ulrich
P -846.5098, 420.8548, 802.3691,  0, 127, 0,  3,  Kir'Tak
P 461.9046, 785.6168, 808.1106,  127, 0, 0,  3,  Fal'Kaa_Karathra
P -459.3217, -674.6222, 871.3766,  0, 127, 0,  2,  Crest_Pattern
P -486.6670, -706.3827, 730.6155,  0, 127, 0,  2,  Light_Infuser
P -611.7462, 985.5648, -1.3340,  0, 0, 0,  1,  Flute(GS)
P -726.7142, 376.1064, 860.1790,  0, 0, 0,  1,  Tabbard_Pattern
P -814.3268, 364.4119, 728.7767,  240, 0, 0,  1,  Nature_Infuser
P 0.8117, 2.1248, 677.8655,  127, 64, 0,  3,  The_Shrine_of_Alra
P 518.7187, 726.2193, 497.9184,  0, 127, 0,  2,  Shade_Infuser
P 547.7650, 783.1468, 711.9183,  0, 127, 0,  2,  Fal'Kaa_Crest_Pattern
P -403.5375, -688.5729, 980.5447,  0, 0, 0,  1,  DOWN
P -421.7000, -634.3270, 618.2808,  0, 0, 0,  1,  UP
P -434.5917, -714.7735, 728.3478,  0, 0, 0,  1,  DOWN
P -443.5609, -756.4000, 727.2806,  0, 0, 0,  1,  UP
P -441.4590, -758.5905, 799.2806,  0, 0, 0,  1,  UP_/_DOWN
P -442.1730, -755.4337, 871.9783,  0, 0, 0,  1,  UP_/_DOWN
P -439.8344, -754.3635, 926.2696,  0, 0, 0,  1,  DOWN
P -406.1757, -693.1996, 926.3324,  0, 0, 0,  1,  UP
P -461.9436, -879.5690, 618.2808,  0, 0, 0,  1,  DOWN
P -464.6861, -877.4081, 513.2806,  0, 0, 0,  1,  UP
P -442.2167, -756.1259, 513.5692,  0, 0, 0,  1,  DOWN
P -441.7961, -760.8644, 453.6037,  0, 0, 0,  1,  UP
P -701.5340, 405.7200, 924.2095,  0, 0, 0,  1,  DOWN
P -701.4097, 404.8808, 862.2095,  0, 0, 0,  1,  UP
P -757.1050, 456.4680, 860.7960,  0, 0, 0,  1,  DOWN
P -756.5105, 457.3095, 804.7960,  0, 0, 0,  1,  UP
P -773.6805, 426.9834, 802.6797,  0, 0, 0,  1,  DOWN
P -773.2867, 426.5294, 730.9673,  0, 0, 0,  1,  UP
P -756.5660, 455.9128, 729.5680,  0, 0, 0,  1,  DOWN
P -756.4551, 456.8107, 657.5680,  0, 0, 0,  1,  UP
P -642.6025, 419.5493, 655.6896,  0, 0, 0,  1,  DOWN
P -641.2499, 420.7243, 548.6902,  0, 0, 0,  1,  UP
P -888.1639, 462.6650, 546.5692,  0, 0, 0,  1,  DOWN
P -887.4702, 464.7993, 443.5690,  0, 0, 0,  1,  UP
P -765.8830, 441.9272, 441.7241,  0, 0, 0,  1,  DOWN
P -764.9610, 441.8000, 381.7248,  0, 0, 0,  1,  UP
P 398.1290, 694.6349, 802.1108,  0, 240, 240,  1,  DOWN
P 399.2647, 693.9642, 712.1108,  0, 240, 240,  1,  UP
P 438.5720, 761.6952, 712.1110,  0, 240, 240,  1,  DOWN
P 452.3706, 747.1526, 646.1108,  0, 240, 240,  1,  UP
P 397.4927, 691.1548, 646.1108,  0, 240, 240,  1,  DOWN
P 412.4549, 681.7818, 556.1105,  0, 240, 240,  1,  UP
P 438.7560, 761.6108, 556.1108,  0, 240, 240,  1,  DOWN
P 451.4800, 749.9864, 498.1116,  0, 240, 240,  1,  UP
P 428.1274, 633.4568, 498.1111,  0, 240, 240,  1,  DOWN
P 432.8278, 626.1222, 408.1111,  0, 240, 240,  1,  UP
P 435.5495, 762.7657, 350.9110,  0, 240, 240,  1,  DOWN
P 457.7896, 892.7969, 350.9110,  0, 240, 240,  1,  UP
P 460.7927, 890.6826, 408.1111,  0, 240, 240,  1,  DOWN
P 772.9883, -452.1148, 798.5688,  0, 240, 240,  1,  UP
P 741.2776, -431.9080, 798.5688,  0, 240, 240,  1,  DOWN
P 778.1568, -453.7260, 725.5688,  0, 240, 240,  1,  UP
P 738.2779, -430.7363, 725.5688,  0, 240, 240,  1,  DOWN
P 768.7346, -446.1494, 667.5688,  0, 240, 240,  1,  UP
P 748.5145, -435.9517, 667.5688,  0, 240, 240,  1,  DOWN
P 677.5709, -388.9390, 557.5688,  0, 240, 240,  1,  UP
P 671.4835, -399.5477, 557.5688,  0, 240, 240,  1,  LANDING
P 843.9456, -485.3704, 557.5688,  0, 240, 240,  1,  DOWN
P 837.9117, -495.1908, 557.5688,  0, 240, 240,  1,  LANDING
P 751.7408, -439.9927, 389.5871,  0, 240, 240,  1,  UP
P 763.4590, -442.8740, 389.5871,  0, 240, 240,  1,  LANDING
P 802.5181, -460.7731, 449.7848,  0, 240, 240,  1,  DOWN
P 796.2617, -471.5290, 449.5520,  0, 240, 240,  1,  LANDING
P 864.1797, -456.2592, 462.6544,  0, 240, 240,  1,  UP
P 875.3451, -463.3609, 459.5520,  0, 240, 240,  1,  LANDING
P 741.6600, -450.8236, 846.5688,  0, 240, 240,  1,  UP
P 773.9393, -432.1632, 846.5688,  0, 240, 240,  1,  DOWN
P 757.0000, -441.7500, 845.5701,  0, 240, 240,  1,  LANDING
